0,200,202.5,205,207.5,210,212.5,215,217.5,220,222.5,225,227.5,230,232.5,235,237.5,240,242.5,245,247.5,250,252.5,255,257.5,260,262.5,265,267.5,270,272.5,275,277.5,280,282.5,285,287.5,290,292.5,295,297.5,300,302.5,305,307.5,310,312.5,315,317.5,320,322.5,325,327.5,330,332.5,335,337.5,340,342.5,345,347.5,350,352.5,355,357.5,360,362.5,365,367.5,370,372.5,375,377.5,380,382.5,385,387.5,390,392.5,395,397.5,400,402.5,405,407.5,410,412.5,415,417.5,420,422.5,425,427.5,430,432.5,435,437.5,440,442.5,445,447.5,450,452.5,455,457.5,460,462.5,465,467.5,470,472.5,475,477.5,480,482.5,485,487.5,490,492.5,495,497.5,500,502.5,505,507.5,510,512.5,515,517.5,520,522.5,525,527.5,530,532.5,535,537.5,540,542.5,545,547.5,550,552.5,555,557.5,560,562.5,565,567.5,570,572.5,575,577.5,580,582.5,585,587.5,590,592.5,595,597.5,600,602.5,605,607.5,610,612.5,615,617.5,620,622.5,625,627.5,630,632.5,635,637.5,640,642.5,645,647.5,650,652.5,655,657.5,660,662.5,665,667.5,670,672.5,675,677.5,680,682.5,685,687.5,690,692.5,695,697.5,700,702.5,705,707.5,710,712.5,715,717.5,720,722.5,725,727.5,730,732.5,735,737.5,740,742.5,745,747.5,750,1,2,3,4
1,9.925,9.356,379.231,383.722,386.539,378.59,359.015,340.453,326.561,311.275,289.87,264.221,232.878,201.726,181.262,165.92,146.302,128.057,114.862,106.829,101.843,98.147,96.154,93.803,90.094,86.218,84.286,84.346,83.45,81.555,80.224,79.709,79.326,78.435,77.157,75.807,74.515,73.118,71.472,69.291,67.016,65.096,63.387,61.613,59.346,56.843,54.973,53.745,52.559,51.48,50.324,48.953,47.782,47.144,46.352,45.216,44.351,43.58,42.823,41.9,41.069,40.553,39.818,39.062,37.99,37.203,36.833,36.634,36.52,36.143,35.327,34.611,34.118,33.549,33.328,33.292,32.851,32.259,31.872,31.506,31.011,30.855,30.602,30.014,29.52,29.321,28.731,28.012,27.584,26.799,26.183,25.686,25.652,26.021,26.095,25.754,25.301,24.914,24.489,24.253,24.255,24.065,23.861,23.775,23.687,23.621,23.142,22.452,22.508,22.831,22.427,22.053,22.006,21.831,21.515,21.14,20.384,19.857,20.238,20.584,20.565,20.619,20.611,20.234,19.757,19.656,19.392,18.809,18.563,18.814,18.756,18.326,18.055,18.157,17.818,17.338,17.04,17.526,17.875,17.561,17.596,17.208,17.08,17.345,17.512,17.324,16.993,16.698,16.556,16.406,16.024,15.633,15.686,15.646,15.563,15.605,15.641,16.017,16.269,15.962,15.569,15.17,14.841,14.752,14.634,14.366,14.201,14.341,14.101,14.238,14.907,15.023,14.6,14.465,14.568,14.197,14.041,13.707,13.066,13.395,14.006,13.775,13.658,13.856,14.078,13.516,12.821,13.033,12.988,12.755,12.943,12.545,12.399,12.46,12.659,12.891,12.839,12.597,12.296,12.555,12.74,12.468,11.892,11.767,12.041,11.905,11.717,11.803,11.741,11.29,10.992,11.373,12.112,12.09,11.634,11.495,10.98,10.568,11.172,11.226,10.97,33,5,194,137
2,4.441,9.074,367.722,376.229,378.237,369.782,354.698,341.169,332.586,325.409,311.556,285.542,246.35,204.305,175.803,155.043,130.55,109.1,94.38,85.728,80.793,77.486,76.022,74.501,71.825,68.794,67.176,67.268,66.701,65.084,63.748,63.17,62.78,61.868,60.566,59.275,58.056,56.882,55.596,53.933,52.248,50.874,49.751,48.647,47.148,45.308,43.89,42.998,42.066,41.157,40.131,38.781,37.62,37.081,36.388,35.298,34.434,33.603,32.924,32.099,31.289,30.868,30.124,29.454,28.476,27.593,27.162,26.959,26.862,26.547,25.817,25.063,24.512,23.898,23.612,23.634,23.267,22.715,22.26,21.868,21.487,21.337,21.13,20.561,20.061,19.946,19.404,18.724,18.38,17.602,16.929,16.391,16.348,16.747,16.824,16.487,16.099,15.736,15.356,15.088,15.018,14.943,14.851,14.723,14.702,14.812,14.355,13.663,13.748,14.094,13.783,13.399,13.3,13.243,12.99,12.59,11.907,11.447,11.789,12.121,12.308,12.38,12.391,12.177,11.663,11.505,11.251,10.706,10.59,10.823,10.686,10.364,10.167,10.276,10.044,9.674,9.39,9.772,10.141,9.979,10.074,9.636,9.472,9.742,10.001,9.928,9.595,9.243,9.137,9.012,8.757,8.435,8.361,8.381,8.402,8.346,8.374,8.82,9.13,8.771,8.53,8.263,7.845,7.793,7.794,7.579,7.401,7.292,7.36,7.582,7.972,8.199,7.783,7.559,7.786,7.37,7.369,7.199,6.543,6.938,7.447,7.27,7.103,7.355,7.391,6.934,6.558,6.805,6.788,6.343,6.657,6.307,6.01,6.204,6.38,6.298,6.315,6.235,6.084,6.232,6.416,6.199,5.64,5.462,5.692,5.492,5.243,5.42,5.572,5.206,4.914,5.491,6.284,6.022,5.561,5.478,4.792,4.263,5.031,5.302,5.384,25,8.3,87,61
4,8.696,9.173,379.748,384.964,389.458,381.512,364.912,349.668,338.754,327.083,308.848,282.747,247.713,211.803,187.855,169.808,147.495,127.303,112.836,104.074,98.648,94.677,92.608,90.321,86.82,83.163,81.335,81.438,80.683,78.984,77.759,77.286,76.894,76.009,74.763,73.423,72.117,70.744,69.167,67.087,64.862,62.982,61.312,59.484,57.233,54.758,52.773,51.427,50.188,49.035,47.833,46.341,45.167,44.517,43.657,42.515,41.588,40.773,39.974,39.048,38.194,37.633,36.834,36.03,35.023,34.057,33.593,33.45,33.248,32.91,32.149,31.416,30.836,30.208,30.016,29.978,29.472,28.986,28.51,28.013,27.656,27.485,27.224,26.664,26.133,25.928,25.421,24.754,24.325,23.624,23.049,22.484,22.391,22.764,22.783,22.431,22.082,21.732,21.269,20.976,20.957,20.847,20.715,20.594,20.514,20.552,20.095,19.397,19.466,19.789,19.443,19.07,19.001,18.85,18.594,18.244,17.52,17.009,17.361,17.645,17.76,17.833,17.763,17.494,17.093,16.949,16.657,16.105,15.972,16.17,16.104,15.762,15.48,15.557,15.342,14.909,14.589,14.996,15.268,15.04,15.19,14.766,14.648,14.894,15.009,15.001,14.753,14.346,14.266,14.18,13.84,13.437,13.387,13.393,13.468,13.474,13.399,13.795,14.134,13.846,13.491,13.136,12.847,12.82,12.701,12.513,12.364,12.32,12.184,12.351,12.86,13.03,12.631,12.555,12.78,12.415,12.238,11.906,11.226,11.548,12.15,11.968,11.963,12.129,12.206,11.592,11.003,11.334,11.265,10.917,11.267,10.942,10.772,10.683,10.769,11.041,11.01,10.84,10.682,10.878,11.101,10.771,10.234,10.131,10.264,9.95,9.642,9.897,10.167,9.727,9.341,9.792,10.558,10.424,9.953,9.844,9.416,9.023,9.653,9.777,9.592,24,8.6,95,70
5,15.427,9.693,398.971,403.75,409.398,405.059,392.366,378.97,372.121,366.026,353.18,331.362,297.533,260.384,234.298,213.147,186.535,162.593,145.586,135.255,128.885,124.163,121.523,118.74,114.691,110.549,108.349,108.138,106.995,104.816,103.139,102.288,101.55,100.215,98.463,96.682,94.911,93.009,90.857,88.225,85.474,83.1,81.049,78.918,76.378,73.667,71.464,69.947,68.532,67.155,65.777,64.127,62.734,61.898,60.871,59.49,58.413,57.402,56.47,55.403,54.298,53.621,52.75,51.813,50.668,49.578,49.003,48.77,48.466,48.006,47.111,46.212,45.507,44.726,44.371,44.23,43.629,43.046,42.477,41.883,41.404,41.168,40.869,40.18,39.541,39.252,38.685,37.928,37.399,36.633,35.955,35.332,35.224,35.543,35.446,34.979,34.549,34.13,33.583,33.231,33.128,32.924,32.731,32.521,32.35,32.296,31.78,31.024,30.997,31.243,30.834,30.366,30.228,30.036,29.7,29.243,28.479,27.938,28.188,28.426,28.506,28.469,28.353,28.042,27.548,27.355,26.976,26.352,26.158,26.255,26.09,25.68,25.323,25.36,25.124,24.661,24.29,24.614,24.83,24.583,24.66,24.179,23.975,24.186,24.281,24.2,23.888,23.425,23.255,23.146,22.772,22.351,22.216,22.159,22.202,22.18,22.092,22.435,22.599,22.303,21.923,21.564,21.212,21.045,21.025,20.796,20.558,20.476,20.472,20.532,20.86,21.082,20.724,20.475,20.572,20.268,20.025,19.656,19.044,19.245,19.782,19.671,19.665,19.727,19.688,19.229,18.712,18.783,18.758,18.528,18.836,18.263,17.977,18.081,18.193,18.248,18.148,18,17.914,18.061,18.301,17.931,17.315,17.081,17.133,17.019,16.864,16.937,17.16,16.691,16.24,16.643,17.263,17.044,16.589,16.483,16.007,15.716,16.327,16.413,16.126,34,5.9,173,112
6,17.001,9.855,409.733,417.298,423.64,422.109,407.001,395.545,392.437,386.758,375.443,357.796,326.658,290.459,263.452,239.866,209.951,183.134,164.071,152.431,145.226,139.835,136.612,133.355,128.803,124.153,121.616,121.257,119.922,117.553,115.74,114.737,113.801,112.263,110.306,108.251,106.148,103.918,101.386,98.313,95.071,92.279,89.902,87.396,84.524,81.469,78.952,77.217,75.623,74.107,72.545,70.732,69.256,68.318,67.169,65.667,64.444,63.317,62.25,61.116,59.971,59.144,58.185,57.177,55.948,54.798,54.131,53.792,53.421,52.871,51.853,50.871,50.129,49.297,48.87,48.674,48.029,47.383,46.773,46.129,45.594,45.28,44.916,44.149,43.427,43.107,42.527,41.737,41.162,40.37,39.679,39.026,38.839,39.089,38.958,38.458,38.005,37.515,36.92,36.523,36.373,36.15,35.925,35.676,35.469,35.421,34.883,34.086,34.03,34.246,33.82,33.329,33.167,32.895,32.488,32.057,31.279,30.674,30.918,31.157,31.243,31.183,31.037,30.732,30.193,29.92,29.526,28.901,28.66,28.786,28.62,28.152,27.779,27.794,27.573,27.063,26.657,26.961,27.159,26.898,26.984,26.467,26.237,26.418,26.475,26.382,26.094,25.659,25.489,25.336,24.986,24.613,24.441,24.335,24.336,24.239,24.136,24.456,24.626,24.299,23.901,23.598,23.361,23.166,23.015,22.787,22.567,22.42,22.265,22.349,22.771,22.932,22.507,22.341,22.474,22.152,21.866,21.547,21.033,21.155,21.529,21.31,21.195,21.353,21.464,20.899,20.332,20.621,20.629,20.241,20.437,19.862,19.549,19.541,19.67,19.796,19.714,19.562,19.512,19.844,19.985,19.577,18.969,18.668,18.697,18.46,18.156,18.209,18.523,18.207,17.96,18.232,18.911,18.748,17.987,17.669,17.195,16.881,17.446,17.545,17.594,,5.2,362,275
7,4.131,8.788,355.9,359.973,361.196,351.491,331.578,313.936,300.693,285.561,263.042,233.781,197.575,161.534,138.251,122.066,102.438,84.903,72.819,65.998,62.313,60.059,59.408,58.53,56.443,53.777,52.583,53.018,52.558,51.082,49.945,49.546,49.308,48.657,47.543,46.392,45.446,44.536,43.473,41.991,40.456,39.359,38.6,37.758,36.543,35.019,33.875,33.282,32.62,31.948,31.105,29.929,28.926,28.562,28.021,27.062,26.356,25.745,25.19,24.469,23.804,23.428,22.886,22.245,21.435,20.614,20.247,20.296,20.303,20.154,19.509,18.82,18.527,18.101,17.874,17.969,17.61,17.248,17.038,16.673,16.283,16.224,16.156,15.676,15.199,15.058,14.718,14.246,13.937,13.287,12.654,12.171,12.273,12.798,12.949,12.664,12.306,12.013,11.675,11.519,11.614,11.546,11.486,11.495,11.52,11.598,11.194,10.571,10.8,11.161,10.739,10.558,10.593,10.39,10.229,10.042,9.336,8.736,9.16,9.599,9.785,9.856,9.861,9.701,9.369,9.277,8.978,8.53,8.429,8.69,8.685,8.344,8.094,8.289,8.088,7.539,7.353,7.926,8.202,7.963,8.12,7.877,7.761,7.911,8.25,8.266,7.954,7.657,7.48,7.326,7.113,6.91,6.767,6.754,6.982,7.156,7.259,7.326,7.611,7.472,7.243,7.007,6.724,6.606,6.386,6.222,6.305,6.468,6.346,6.409,7.034,7.322,6.74,6.421,6.79,6.637,6.479,6.253,5.726,6.006,6.548,6.369,6.4,6.717,6.803,6.055,5.54,5.925,5.883,5.743,5.967,5.607,5.423,5.466,5.658,5.838,5.763,5.525,5.439,5.732,5.993,5.793,5.172,4.903,5.165,5.141,5.042,5.166,5.276,4.794,4.502,4.952,5.639,5.558,5.088,4.926,4.64,4.433,4.949,4.824,4.514,39,6.7,68,39
8,13.12,9.453,383.57,386.103,384.132,372.726,352.019,330.446,313.586,295.906,274.267,251.617,224.7,198.029,180.42,167.118,149.507,132.685,120.397,113.017,108.495,105.202,103.56,101.597,98.235,94.427,92.437,92.402,91.502,89.525,87.939,87.208,86.63,85.591,84.054,82.434,80.966,79.411,77.63,75.351,72.926,70.933,69.298,67.557,65.362,62.904,60.978,59.736,58.536,57.416,56.185,54.612,53.344,52.708,51.794,50.557,49.548,48.67,47.822,46.81,45.903,45.235,44.464,43.6,42.57,41.56,41.057,40.956,40.772,40.449,39.597,38.675,38.17,37.566,37.293,37.286,36.68,36.077,35.664,35.224,34.769,34.547,34.332,33.735,33.156,32.924,32.459,31.832,31.365,30.593,29.861,29.221,29.229,29.67,29.712,29.341,28.851,28.407,27.985,27.747,27.708,27.535,27.398,27.281,27.172,27.146,26.62,25.871,26.012,26.281,25.749,25.47,25.442,25.115,24.872,24.587,23.764,23.116,23.494,23.873,23.969,23.926,23.841,23.612,23.196,22.976,22.548,22.002,21.794,21.928,21.858,21.446,21.148,21.272,20.958,20.361,20.118,20.682,20.951,20.604,20.639,20.296,20.147,20.238,20.483,20.448,20.05,19.665,19.44,19.249,18.937,18.655,18.4,18.359,18.579,18.644,18.678,18.682,18.98,18.766,18.467,18.19,17.86,17.7,17.41,17.154,17.159,17.282,17.008,17.056,17.75,17.956,17.302,16.974,17.24,16.927,16.803,16.497,15.726,15.973,16.582,16.438,16.282,16.551,16.713,15.946,15.38,15.709,15.563,15.328,15.308,14.955,14.995,14.966,15.126,15.354,15.225,15.251,15.113,15.239,15.23,14.922,14.481,14.208,14.189,14.099,14.065,14.254,14.478,14.004,13.545,13.789,14.421,14.302,13.807,13.635,13.161,13.169,13.754,13.693,13.451,64,3.7,212,117
9,15.466,9.709,401.022,406.71,412.026,405.822,389.135,371.867,359.202,345.75,329.223,307.018,277.432,246.528,224.667,206.908,183.713,162.133,146.619,137.267,131.512,127.204,124.767,122.138,118.194,113.903,111.501,111.295,110.193,107.956,106.166,105.191,104.367,103.073,101.221,99.248,97.39,95.371,93.104,90.338,87.385,84.877,82.791,80.607,77.998,75.17,72.857,71.316,69.91,68.561,67.122,65.365,63.884,63.097,62.054,60.639,59.523,58.509,57.497,56.32,55.328,54.601,53.698,52.715,51.536,50.438,49.853,49.615,49.306,48.85,47.913,46.851,46.234,45.556,45.127,45.04,44.388,43.744,43.23,42.653,42.121,41.797,41.474,40.807,40.116,39.833,39.32,38.613,38.093,37.274,36.461,35.762,35.718,36.08,36.045,35.618,35.071,34.564,34.073,33.791,33.736,33.492,33.275,33.12,32.956,32.876,32.318,31.57,31.655,31.852,31.332,31.031,30.925,30.552,30.281,30.001,29.13,28.352,28.674,29.018,29.082,28.984,28.864,28.618,28.19,27.982,27.527,26.916,26.676,26.812,26.718,26.226,25.865,25.959,25.637,24.985,24.72,25.213,25.411,25.095,25.121,24.802,24.602,24.611,24.817,24.724,24.266,23.927,23.768,23.554,23.226,22.94,22.706,22.567,22.704,22.804,22.774,22.788,23.008,22.73,22.445,22.257,21.905,21.614,21.336,21.115,21.073,21.167,20.925,20.844,21.412,21.665,21.022,20.594,20.826,20.566,20.511,20.264,19.581,19.75,20.225,20.056,19.914,20.148,20.287,19.438,18.751,19.103,19.065,18.811,18.914,18.664,18.58,18.545,18.675,18.674,18.43,18.375,18.274,18.361,18.57,18.321,17.764,17.47,17.652,17.66,17.454,17.506,17.598,16.981,16.698,17.005,17.607,17.555,17.005,16.956,16.679,16.383,16.729,16.455,16.073,53,4.5,309,238
10,16.018,9.778,400.116,401.919,403.173,396.113,376.799,358.947,343.199,326.265,308.154,286.965,261.038,234.327,215.639,200.953,181.522,162.737,148.642,139.664,133.868,129.381,126.704,124.013,120.096,115.874,113.427,113.05,112.125,110.152,108.477,107.562,106.813,105.658,103.961,102.121,100.424,98.659,96.592,93.975,91.185,88.761,86.661,84.435,81.755,78.852,76.437,74.747,73.24,71.825,70.389,68.652,67.107,66.255,65.248,63.809,62.638,61.606,60.585,59.475,58.4,57.553,56.684,55.661,54.565,53.418,52.678,52.369,52.017,51.646,50.717,49.623,48.913,48.157,47.708,47.546,46.897,46.248,45.713,45.121,44.587,44.282,43.95,43.257,42.536,42.288,41.869,41.201,40.653,39.731,38.856,38.11,37.989,38.282,38.211,37.831,37.304,36.762,36.145,35.804,35.796,35.543,35.246,35.058,34.874,34.804,34.309,33.55,33.506,33.664,33.185,32.841,32.743,32.405,32.059,31.723,30.923,30.193,30.365,30.604,30.809,30.708,30.528,30.343,29.932,29.676,29.219,28.653,28.426,28.552,28.419,27.927,27.512,27.561,27.333,26.763,26.473,26.842,26.954,26.659,26.751,26.469,26.182,26.17,26.393,26.321,25.92,25.559,25.36,25.178,24.847,24.533,24.223,24.168,24.385,24.378,24.294,24.306,24.475,24.213,23.973,23.816,23.523,23.255,22.943,22.612,22.51,22.534,22.472,22.531,22.952,23.159,22.595,22.193,22.436,22.255,22.104,21.801,21.08,21.245,21.769,21.56,21.426,21.618,21.599,21.017,20.491,20.635,20.646,20.369,20.367,19.949,19.879,19.871,19.907,19.948,19.777,19.739,19.764,19.836,19.854,19.542,19.056,18.677,18.652,18.667,18.575,18.597,18.878,18.473,17.982,18.16,18.801,18.812,18.255,17.864,17.502,17.446,17.885,17.722,17.398,76,2.7,241,163
