0,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,1,2,3,4,5
11,NaN,NaN,NaN,230.52,230.401,229.31,225.207,220.529,215.926,215.826,214.774,214.948,215.471,219.957,220.95,219.573,220.128,220.063,216.695,211.732,202.561,190.45,177.351,161.963,145.566,129.137,113.778,100.329,89.684,81.436,73.002,64.282,56.251,48.552,42.369,37.453,33.09,29.243,25.91,23.014,20.638,19.071,17.711,16.879,15.725,14.547,13.905,13.466,13.145,12.658,12.171,11.804,11.605,11.475,11.324,11.084,10.929,10.767,10.745,10.7,10.797,10.868,10.645,10.486,10.343,10.256,10.277,10.21,10.097,10.098,9.999,9.857,10.053,9.91,9.707,9.596,9.489,9.463,9.335,9.179,9.164,9.088,8.943,8.801,8.705,8.624,8.461,8.337,8.326,8.05,8.035,8.104,7.826,7.788,7.653,7.611,7.557,7.521,7.553,7.219,7.122,7.089,7.019,6.896,6.768,6.749,6.744,6.507,6.416,6.486,6.402,6.333,6.27,6.181,6.221,6.144,5.999,5.844,5.93,5.812,5.654,5.691,5.65,5.636,5.55,5.459,5.51,5.246,5.256,5.251,5.067,5.145,5.211,4.985,4.883,4.928,5.061,4.663,4.639,4.96,4.699,4.5,4.525,4.542,4.488,4.448,4.334,4.314,4.353,4.255,4.234,4.141,4.119,4.204,4.132,3.958,4.049,4.127,3.962,3.748,3.812,3.962,3.815,3.638,3.714,3.644,3.598,3.641,3.648,3.51,3.527,3.707,3.867,4.023,4.211,4.339,4.373,4.754,5.116,5.008,4.73,4.483,4.605,4.931,5.117,5.01,4.864,4.793,4.729,4.746,4.519,4.452,1.8,6.9,NaN,NaN,NaN
12,NaN,NaN,NaN,233.471,231.802,228.392,226.038,224.355,220.659,216.521,214.529,218.639,220.367,221.958,221.952,221.871,227.996,230.723,230.611,229.432,224.67,217.91,209.98,196.466,179.936,162.171,144.737,128.777,115.667,105.278,94.309,82.941,72.41,62.187,54.006,47.464,41.548,36.265,31.689,27.743,24.44,22.17,20.308,19.022,17.445,15.83,14.855,14.256,13.776,13.13,12.531,12.074,11.814,11.627,11.374,11.165,11.039,10.81,10.792,10.743,10.846,10.908,10.655,10.524,10.34,10.276,10.324,10.286,10.145,10.124,10.07,9.911,10.079,9.943,9.75,9.614,9.536,9.507,9.381,9.237,9.172,9.102,8.977,8.843,8.755,8.72,8.522,8.383,8.391,8.113,8.125,8.181,7.927,7.874,7.725,7.645,7.619,7.598,7.64,7.341,7.206,7.17,7.136,6.993,6.848,6.876,6.834,6.561,6.506,6.606,6.5,6.38,6.341,6.284,6.309,6.206,6.072,5.931,6.027,5.898,5.766,5.781,5.716,5.703,5.599,5.506,5.574,5.321,5.356,5.355,5.141,5.226,5.369,5.12,5.004,5.081,5.255,4.874,4.796,5.027,4.842,4.672,4.676,4.735,4.631,4.587,4.462,4.464,4.558,4.431,4.392,4.363,4.319,4.387,4.328,4.173,4.272,4.329,4.124,3.991,4.01,4.111,3.966,3.865,3.932,3.809,3.76,3.818,3.819,3.632,3.652,3.877,4.08,4.148,4.31,4.439,4.474,4.821,5.146,5.129,4.748,4.423,4.627,5.041,5.145,5.022,4.847,4.832,4.735,4.674,4.468,4.464,3.5,7.7,NaN,NaN,NaN
13,NaN,NaN,NaN,235.614,232.186,230.749,227.078,224.602,218.362,217.673,218.865,218.474,220.226,223.16,224.673,226.267,227.824,229.802,232.959,235.951,234.949,233.849,231.261,222.102,208.606,192.376,174.606,156.939,141.85,129.454,115.934,101.885,88.855,76.203,66.069,57.87,50.385,43.716,37.843,32.768,28.559,25.623,23.239,21.504,19.513,17.462,16.125,15.339,14.731,13.955,13.232,12.668,12.334,12.089,11.882,11.606,11.413,11.209,11.181,11.1,11.215,11.297,11.046,10.916,10.757,10.678,10.699,10.674,10.539,10.526,10.459,10.351,10.5,10.35,10.212,10.079,9.978,9.961,9.856,9.744,9.672,9.604,9.5,9.34,9.21,9.176,9.015,8.874,8.861,8.597,8.614,8.664,8.413,8.387,8.244,8.162,8.125,8.102,8.098,7.821,7.698,7.631,7.653,7.478,7.32,7.366,7.323,7.012,6.958,7.082,6.964,6.777,6.751,6.739,6.753,6.674,6.54,6.408,6.468,6.333,6.23,6.228,6.162,6.185,6.11,5.983,6.013,5.788,5.833,5.804,5.634,5.722,5.828,5.599,5.503,5.571,5.749,5.368,5.265,5.556,5.413,5.212,5.228,5.281,5.168,5.191,5.072,5.074,5.148,5.007,4.975,4.973,4.954,4.974,4.917,4.782,4.841,4.907,4.737,4.575,4.594,4.685,4.515,4.414,4.445,4.303,4.233,4.343,4.319,4.109,4.114,4.277,4.473,4.613,4.741,4.784,4.847,5.223,5.562,5.483,5.129,4.806,4.963,5.294,5.415,5.311,5.175,5.195,5.036,4.996,4.812,4.732,5.3,8.6,NaN,NaN,NaN
14,NaN,NaN,NaN,233.619,231.568,230.374,230.539,224.465,217.905,220.537,221.081,218.761,218.083,220.242,224.003,225.427,227.424,231.949,234.711,236.185,235.559,238.643,239.583,234.282,225.607,215.815,200.153,182.775,166.702,152.747,136.902,120.234,104.769,89.767,77.703,67.86,58.804,50.729,43.637,37.492,32.383,28.777,25.895,23.669,21.251,18.806,17.118,16.175,15.426,14.494,13.633,12.929,12.537,12.277,11.996,11.676,11.478,11.318,11.287,11.179,11.294,11.362,11.099,10.929,10.807,10.719,10.708,10.683,10.558,10.544,10.49,10.386,10.494,10.37,10.247,10.067,9.981,9.967,9.855,9.715,9.638,9.58,9.512,9.308,9.206,9.193,9.011,8.885,8.877,8.602,8.647,8.695,8.422,8.382,8.263,8.178,8.144,8.117,8.095,7.852,7.706,7.644,7.651,7.476,7.352,7.397,7.331,7.017,6.981,7.151,7.019,6.783,6.802,6.809,6.743,6.645,6.595,6.441,6.462,6.328,6.293,6.231,6.175,6.201,6.111,5.982,6.024,5.874,5.895,5.824,5.667,5.768,5.839,5.641,5.583,5.632,5.784,5.425,5.316,5.655,5.474,5.257,5.289,5.41,5.33,5.302,5.177,5.237,5.284,5.131,5.111,5.129,5.051,5.023,5.019,4.92,4.951,5.009,4.837,4.676,4.661,4.795,4.643,4.51,4.529,4.352,4.263,4.371,4.38,4.183,4.127,4.264,4.461,4.579,4.718,4.766,4.846,5.201,5.49,5.394,5.062,4.751,4.92,5.224,5.299,5.207,5.066,5.036,4.914,4.873,4.713,4.563,7,9.3,NaN,NaN,NaN
15,NaN,NaN,NaN,236.203,235.35,231.721,226.546,223.029,221.149,219.663,219.862,221.304,220.708,221.793,222.739,225.642,229.327,232.256,235.38,240.314,239.064,239.521,242.126,242.1,237.382,231.5,220.77,205.956,190.752,175.449,157.375,138.36,120.536,103.173,89.289,77.843,67.269,57.838,49.461,42.23,36.217,31.921,28.485,25.824,22.987,20.098,18.075,16.926,16.037,14.963,13.993,13.203,12.748,12.45,12.142,11.784,11.567,11.378,11.336,11.221,11.325,11.371,11.12,10.99,10.888,10.767,10.742,10.746,10.634,10.586,10.524,10.458,10.565,10.455,10.333,10.156,10.075,10.053,9.953,9.837,9.749,9.695,9.624,9.419,9.318,9.3,9.107,8.996,8.997,8.702,8.753,8.832,8.536,8.497,8.384,8.322,8.301,8.27,8.229,8.004,7.85,7.776,7.794,7.607,7.485,7.53,7.47,7.153,7.121,7.307,7.195,6.932,6.917,6.928,6.887,6.809,6.734,6.586,6.603,6.483,6.44,6.385,6.309,6.357,6.289,6.14,6.223,6.034,6.027,5.979,5.857,5.949,6.018,5.812,5.774,5.843,5.969,5.645,5.557,5.9,5.71,5.528,5.551,5.65,5.552,5.521,5.41,5.467,5.551,5.376,5.334,5.408,5.299,5.29,5.304,5.154,5.19,5.252,5.071,4.913,4.888,5.022,4.866,4.752,4.721,4.524,4.439,4.53,4.545,4.338,4.275,4.399,4.564,4.719,4.844,4.886,4.982,5.352,5.587,5.478,5.159,4.869,4.957,5.261,5.385,5.263,5.096,5.093,4.939,4.9,4.756,4.638,8.7,10.2,NaN,NaN,NaN
16,NaN,NaN,NaN,227.072,230.572,225.627,221.984,217.9,216.41,214.367,211.29,213.798,214.946,213.842,214.406,213.618,204.736,196.005,186.465,173.159,159.853,146.466,132.976,119.126,105.309,92.371,80.549,70.414,62.497,56.641,50.788,44.843,39.455,34.271,30.159,26.993,24.269,21.813,19.782,17.969,16.549,15.62,14.79,14.415,13.727,12.839,12.545,12.346,12.121,11.78,11.536,11.177,11.096,11.038,10.763,10.601,10.47,10.304,10.304,10.283,10.389,10.409,10.269,10.037,9.92,9.885,9.83,9.804,9.623,9.62,9.551,9.367,9.533,9.439,9.194,9.191,9.039,8.993,8.905,8.603,8.619,8.623,8.466,8.251,8.173,8.089,8.02,8.002,7.861,7.528,7.527,7.62,7.307,7.269,7.194,7.05,6.982,7.017,7.025,6.68,6.648,6.6,6.571,6.519,6.409,6.359,6.336,6.09,6.022,6.124,6.031,5.991,5.932,5.805,5.806,5.726,5.626,5.562,5.685,5.518,5.275,5.329,5.229,5.105,5.144,5.163,5.037,4.834,5.006,5.008,4.822,4.845,4.97,4.686,4.563,4.742,4.788,4.395,4.457,4.683,4.405,4.269,4.248,4.267,4.123,4.11,4.045,4.144,4.197,3.976,3.845,3.864,3.838,3.871,3.833,3.614,3.725,3.76,3.411,3.307,3.482,3.645,3.417,3.288,3.395,3.407,3.279,3.439,3.491,3.24,3.575,3.682,3.591,3.82,4.119,4.257,4.212,4.434,4.766,4.859,4.68,4.414,4.465,4.739,4.923,4.914,4.676,4.717,4.689,4.597,4.321,4.308,0.14,5.6,17.8,16.2,0
18,NaN,NaN,NaN,230.9,230.38,230.928,225.751,220.224,217.816,215.371,214.659,214.89,216.439,219.1,219.695,219.489,220.191,219.56,217.31,213.872,204.173,190.025,175.444,158.499,140.104,122.238,105.773,91.602,80.492,72.174,63.809,55.355,47.735,40.506,34.851,30.514,26.769,23.533,20.792,18.379,16.507,15.314,14.256,13.762,12.888,11.878,11.445,11.114,10.941,10.578,10.165,9.848,9.664,9.578,9.419,9.177,9.051,8.85,8.787,8.8,8.954,9.038,8.834,8.622,8.487,8.371,8.401,8.444,8.194,8.208,8.161,8.013,8.219,8.161,7.876,7.818,7.761,7.708,7.685,7.475,7.456,7.496,7.317,7.177,7.132,7.021,6.986,6.943,6.825,6.549,6.644,6.718,6.418,6.452,6.335,6.245,6.226,6.204,6.279,5.989,5.885,5.938,5.867,5.693,5.616,5.581,5.541,5.366,5.229,5.301,5.327,5.259,5.206,5.124,5.158,5.002,4.833,4.818,4.944,4.715,4.579,4.64,4.571,4.501,4.456,4.47,4.43,4.093,4.211,4.155,4.032,4.087,4.124,3.922,3.865,3.878,3.944,3.665,3.619,3.901,3.538,3.521,3.521,3.483,3.446,3.466,3.382,3.373,3.486,3.291,3.193,3.18,3.156,3.195,3.176,3.091,3.214,3.312,3.019,2.747,2.989,3.193,2.902,2.814,2.984,2.914,2.808,2.805,2.891,2.854,2.967,3.019,3.114,3.273,3.531,3.767,3.789,4.101,4.316,4.319,4.12,3.919,3.978,4.261,4.511,4.413,4.216,4.377,4.246,4.201,3.946,3.947,0,9.8,17.7,14.2,1.8
19,NaN,NaN,NaN,230.644,232.096,227.841,218.103,218.593,214.144,213.682,213.894,215.628,216.276,213.059,215.954,214.626,213.276,214.034,208.936,200.004,189.89,174.644,159.256,143.5,126.607,110.797,96.384,83.87,74.137,66.836,59.505,52.034,45.295,38.852,33.788,29.852,26.422,23.504,20.989,18.772,17.077,15.999,15.014,14.595,13.766,12.822,12.431,12.145,11.959,11.588,11.158,10.863,10.723,10.614,10.404,10.17,10.008,9.862,9.919,9.891,9.995,10.144,9.928,9.66,9.445,9.375,9.425,9.393,9.174,9.191,9.115,8.897,9.097,9.072,8.787,8.69,8.555,8.483,8.437,8.221,8.151,8.176,8.016,7.959,7.818,7.679,7.675,7.587,7.438,7.155,7.286,7.307,6.909,6.973,6.837,6.721,6.653,6.65,6.785,6.444,6.322,6.386,6.314,6.089,6.021,6.03,5.959,5.782,5.645,5.759,5.764,5.635,5.642,5.572,5.539,5.289,5.162,5.272,5.253,4.987,4.988,5.071,4.926,4.822,4.884,4.836,4.733,4.431,4.589,4.612,4.468,4.483,4.629,4.38,4.224,4.311,4.366,3.984,3.922,4.2,3.947,3.816,3.77,3.839,3.801,3.745,3.536,3.694,3.804,3.584,3.486,3.534,3.467,3.444,3.401,3.302,3.378,3.464,3.17,2.971,3.133,3.322,3.109,2.971,3.163,3.121,3.073,3.093,3.119,3.05,3.238,3.311,3.281,3.412,3.799,4.027,3.94,4.316,4.565,4.474,4.247,4.115,4.227,4.415,4.673,4.603,4.43,4.525,4.39,4.327,4.101,4.106,0.17,7.9,19.6,18.5,NaN
20,NaN,NaN,NaN,231.503,231.304,229.921,227.219,221.338,216.201,214.7,211.974,210.072,215.409,214.729,212.875,208.098,204.105,199.249,190.118,177.594,164.37,150.425,136.847,122.802,108.674,95.294,83.206,72.715,64.595,58.59,52.496,46.228,40.527,35.046,30.763,27.432,24.513,21.974,19.805,17.875,16.396,15.484,14.62,14.262,13.483,12.61,12.289,12.05,11.916,11.584,11.162,10.858,10.748,10.664,10.496,10.285,10.148,10.022,9.986,10.007,10.173,10.278,10.06,9.835,9.679,9.565,9.597,9.602,9.396,9.395,9.382,9.192,9.375,9.318,8.987,8.947,8.877,8.839,8.742,8.537,8.491,8.491,8.339,8.219,8.043,7.891,7.903,7.794,7.657,7.399,7.457,7.484,7.172,7.189,7.099,6.931,6.894,6.857,6.942,6.675,6.535,6.526,6.416,6.282,6.198,6.165,6.116,5.924,5.761,5.864,5.857,5.756,5.691,5.65,5.716,5.511,5.261,5.351,5.44,5.232,5.196,5.181,4.984,4.935,4.988,4.942,4.934,4.693,4.699,4.732,4.527,4.593,4.717,4.452,4.379,4.454,4.452,4.113,4.153,4.424,4.011,3.968,3.981,3.972,3.94,3.895,3.757,3.83,3.915,3.69,3.657,3.691,3.651,3.649,3.57,3.502,3.63,3.763,3.476,3.214,3.429,3.656,3.341,3.143,3.308,3.297,3.194,3.117,3.213,3.207,3.363,3.402,3.404,3.55,3.914,4.152,4.144,4.482,4.694,4.547,4.374,4.2,4.212,4.52,4.865,4.763,4.52,4.608,4.475,4.468,4.283,4.271,0.27,6.1,28,18.6,6.2
21,NaN,NaN,NaN,227.69,230.194,229.1,222.967,216.377,212.581,215.753,216.037,215.022,212.396,214.467,217.818,215.446,212.123,209.518,202.291,192.669,179.877,165.194,151.291,135.899,119.98,104.823,91.346,79.607,70.447,63.613,56.701,49.598,43.114,37.007,32.203,28.37,25.101,22.299,19.865,17.769,16.097,15.066,14.152,13.709,12.918,12.029,11.527,11.386,11.208,10.87,10.433,10.029,9.966,9.759,9.617,9.489,9.28,9.113,9.075,9.12,9.237,9.304,9.171,8.852,8.674,8.563,8.561,8.596,8.442,8.392,8.362,8.21,8.382,8.32,8.06,7.948,7.843,7.864,7.751,7.45,7.501,7.515,7.402,7.315,7.132,6.982,7.037,6.909,6.87,6.562,6.612,6.653,6.335,6.352,6.332,6.143,6.067,6.094,6.121,5.8,5.795,5.782,5.601,5.504,5.422,5.283,5.241,5.192,5.048,5.041,5.045,5.098,4.949,4.806,4.914,4.796,4.612,4.621,4.639,4.508,4.5,4.501,4.312,4.196,4.306,4.275,4.24,3.87,3.914,3.996,3.864,3.873,3.99,3.728,3.708,3.744,3.742,3.367,3.415,3.721,3.434,3.278,3.286,3.25,3.237,3.244,3.088,3.11,3.223,3.032,2.973,3.012,2.982,2.934,2.887,2.918,3.021,3.085,2.786,2.641,2.822,3.028,2.762,2.563,2.769,2.687,2.615,2.646,2.609,2.594,2.916,2.877,2.849,3.062,3.427,3.6,3.566,3.858,4.147,4.165,3.985,3.767,3.792,3.906,4.283,4.263,4.087,4.183,4.032,3.964,3.817,3.726,0.4,6.9,41.6,16.3,1.8
22,NaN,NaN,NaN,224.547,224.399,224.045,219.787,216.532,213.223,207.24,204.358,203.928,203.944,201.882,197.947,191.21,183.733,173.649,162.18,150.08,137.518,124.831,113.279,101.707,89.955,78.697,68.652,60.101,53.492,48.56,43.618,38.544,33.823,29.286,25.809,23.044,20.701,18.642,16.845,15.295,14.074,13.337,12.67,12.421,11.795,11.063,10.668,10.653,10.537,10.228,9.831,9.521,9.475,9.332,9.201,9.053,8.888,8.748,8.69,8.756,8.925,8.97,8.825,8.565,8.393,8.24,8.228,8.34,8.181,8.173,8.121,7.973,8.199,8.137,7.864,7.766,7.692,7.67,7.572,7.335,7.328,7.356,7.251,7.107,6.94,6.775,6.791,6.692,6.619,6.3,6.396,6.472,6.127,6.161,6.117,5.994,5.888,5.87,5.91,5.586,5.56,5.55,5.433,5.317,5.167,5.099,5.069,4.971,4.832,4.89,4.886,4.838,4.756,4.684,4.725,4.561,4.414,4.465,4.475,4.249,4.238,4.337,4.177,4,4.107,4.116,4.03,3.672,3.801,3.937,3.708,3.678,3.828,3.61,3.508,3.579,3.553,3.267,3.355,3.49,3.189,3.109,3.189,3.142,3.152,3.075,2.893,2.951,3.107,2.912,2.826,2.863,2.857,2.829,2.735,2.766,2.928,3.009,2.724,2.557,2.695,2.901,2.656,2.507,2.655,2.545,2.505,2.521,2.557,2.576,2.757,2.763,2.816,2.955,3.335,3.603,3.532,3.842,4.135,4.047,3.887,3.635,3.627,3.857,4.196,4.095,3.902,4.103,3.894,3.817,3.731,3.669,0.21,5,19.1,15.5,2.4
23,NaN,NaN,NaN,177.012,172.392,167.905,163.277,157.456,151.33,146.079,140.37,134.249,128.232,121.751,115.121,107.892,100.682,93.472,86.171,79.194,72.582,66.358,60.744,55.089,49.516,44.189,39.423,35.361,32.236,29.965,27.59,25.012,22.632,20.233,18.413,16.93,15.656,14.518,13.537,12.593,11.889,11.527,11.086,11.08,10.614,10.049,9.871,9.86,9.841,9.601,9.178,8.962,8.945,8.852,8.689,8.536,8.375,8.302,8.206,8.275,8.469,8.479,8.354,8.117,7.949,7.836,7.776,7.869,7.706,7.674,7.668,7.538,7.682,7.635,7.377,7.232,7.195,7.193,7.069,6.87,6.868,6.828,6.732,6.62,6.436,6.341,6.335,6.215,6.152,5.851,5.902,6.031,5.697,5.678,5.66,5.515,5.438,5.498,5.494,5.13,5.135,5.13,5.019,4.924,4.777,4.747,4.764,4.589,4.393,4.539,4.568,4.432,4.43,4.383,4.441,4.3,4.097,4.151,4.235,4.026,4.013,4.039,3.933,3.848,3.887,3.871,3.849,3.572,3.601,3.711,3.557,3.504,3.574,3.423,3.371,3.438,3.435,3.133,3.111,3.379,3.034,2.944,2.923,3.007,3.049,2.88,2.708,2.874,3.019,2.752,2.65,2.73,2.742,2.716,2.654,2.675,2.839,2.938,2.587,2.333,2.607,2.858,2.532,2.402,2.54,2.408,2.377,2.356,2.337,2.393,2.617,2.564,2.587,2.726,3.121,3.418,3.387,3.663,3.957,3.888,3.683,3.44,3.486,3.749,4.036,3.99,3.775,3.881,3.727,3.757,3.575,3.534,0.11,2,21.7,16.8,NaN
24,NaN,NaN,NaN,231.118,230.274,226.113,221.718,218.269,217.951,216.588,214.509,214.06,214.654,213.95,213.208,213.854,214.74,211.578,205.114,195.61,183.165,169.499,155.099,139.586,123.757,108.381,94.138,81.901,72.409,65.305,58.042,50.611,43.853,37.376,32.32,28.348,24.904,21.898,19.357,17.127,15.358,14.269,13.268,12.777,11.943,10.955,10.446,10.295,10.131,9.79,9.233,8.924,8.845,8.692,8.534,8.346,8.178,8.096,8.017,8.074,8.274,8.301,8.135,7.91,7.722,7.603,7.614,7.687,7.537,7.53,7.491,7.377,7.559,7.514,7.269,7.127,7.128,7.141,7.025,6.81,6.832,6.849,6.765,6.644,6.496,6.411,6.399,6.27,6.244,5.954,6.013,6.162,5.845,5.863,5.827,5.687,5.652,5.679,5.699,5.38,5.39,5.38,5.217,5.12,5.029,4.974,4.972,4.84,4.674,4.742,4.763,4.735,4.617,4.531,4.616,4.519,4.336,4.318,4.394,4.128,4.101,4.151,4.025,3.87,3.982,3.969,3.948,3.668,3.667,3.784,3.612,3.588,3.656,3.522,3.454,3.492,3.494,3.215,3.193,3.433,3.157,3.034,3.038,3.063,3.122,2.994,2.798,2.968,3.108,2.862,2.778,2.832,2.842,2.833,2.726,2.781,2.935,3.038,2.686,2.448,2.708,2.938,2.662,2.505,2.641,2.496,2.506,2.509,2.498,2.52,2.732,2.685,2.743,2.865,3.217,3.512,3.47,3.737,4.052,3.971,3.734,3.533,3.584,3.812,4.162,4.085,3.836,3.979,3.793,3.802,3.696,3.649,0.52,6.84,17.3,14.4,2.4
25,NaN,NaN,NaN,229.047,228.506,225.003,220.16,217.888,216.278,213.457,213.301,213.231,214.464,215.646,216.589,218.755,217.538,216.752,215.074,210.231,201.625,192.152,179.821,164.632,148.581,132.139,116.729,103.128,92.21,83.767,74.952,65.808,57.347,49.191,42.619,37.402,32.709,28.5,24.889,21.703,19.108,17.372,15.871,14.908,13.635,12.381,11.583,11.163,10.792,10.269,9.758,9.444,9.226,9.058,8.883,8.673,8.534,8.34,8.328,8.282,8.396,8.447,8.32,8.099,7.979,7.915,7.846,7.929,7.809,7.703,7.565,7.567,7.687,7.531,7.358,7.26,7.181,7.081,7.011,6.876,6.735,6.826,6.662,6.45,6.433,6.349,6.325,6.229,6.051,5.852,5.971,5.864,5.614,5.679,5.471,5.276,5.384,5.425,5.359,5.164,5.101,5.013,5.037,4.903,4.775,4.771,4.757,4.541,4.521,4.671,4.475,4.348,4.497,4.398,4.321,4.24,4.205,4.097,4.193,4.065,3.958,4.059,3.917,3.739,3.873,3.824,3.79,3.513,3.636,3.653,3.524,3.605,3.673,3.48,3.461,3.499,3.553,3.212,3.201,3.432,3.138,3.108,3.147,3.158,3.118,3.06,2.97,3.007,3.121,2.973,2.875,2.795,2.843,2.89,2.899,2.711,2.782,2.87,2.613,2.465,2.546,2.714,2.558,2.425,2.549,2.41,2.352,2.416,2.374,2.227,2.307,2.372,2.398,2.384,2.678,2.904,2.936,3.263,3.348,3.379,3.345,3.155,3.237,3.51,3.747,3.672,3.573,3.527,3.39,3.439,3.38,3.191,2.5,3,NaN,NaN,NaN
26,NaN,NaN,NaN,226.109,224.192,222.107,218.944,212.778,206.99,205.886,202.682,200.646,197.54,192.364,187.207,181.008,171.977,161.95,150.724,138.701,126.799,115.375,104.807,94.005,83.232,73.056,63.89,56.019,49.95,45.381,40.874,36.271,31.994,27.935,24.738,22.23,20.087,18.123,16.545,15.101,13.989,13.268,12.599,12.314,11.696,11.086,10.826,10.677,10.549,10.22,9.935,9.799,9.676,9.549,9.394,9.279,9.137,8.954,8.972,8.895,9.013,9.069,8.892,8.733,8.548,8.483,8.417,8.479,8.381,8.229,8.136,8.119,8.19,8.04,7.834,7.747,7.719,7.607,7.494,7.35,7.215,7.269,7.084,6.925,6.916,6.816,6.815,6.747,6.506,6.332,6.511,6.33,6.062,6.148,5.921,5.742,5.824,5.855,5.789,5.664,5.574,5.488,5.54,5.47,5.321,5.359,5.368,5.067,5.033,5.251,5.092,4.973,5.173,4.986,4.905,4.841,4.78,4.653,4.809,4.693,4.507,4.593,4.452,4.327,4.471,4.391,4.387,4.12,4.204,4.267,4.024,4.096,4.236,4.011,3.997,4.057,4.14,3.853,3.815,3.968,3.677,3.657,3.671,3.72,3.689,3.524,3.467,3.582,3.723,3.592,3.466,3.343,3.307,3.301,3.381,3.214,3.211,3.343,3.078,2.886,3.036,3.216,3.009,2.898,3.098,3.007,3.018,3.045,2.97,2.891,3.003,3.051,3.06,3.088,3.424,3.624,3.603,3.935,4.081,4.16,4.107,3.983,4.039,4.238,4.506,4.43,4.315,4.322,4.17,4.207,4.242,4.008,0.1,4.7,NaN,NaN,NaN
27,NaN,NaN,NaN,227.786,226.674,223.195,220.582,217.747,214.337,211.441,210.524,211.392,210.919,209.347,206.822,205.442,200.595,193.858,185.206,174.767,161.794,148.128,135.595,122.456,109.103,96.149,84.334,74.124,66.094,60.07,53.955,47.679,41.855,36.315,31.893,28.357,25.275,22.503,20.169,18.044,16.341,15.221,14.202,13.653,12.768,11.946,11.452,11.137,10.912,10.556,10.199,9.982,9.811,9.705,9.544,9.4,9.264,9.085,9.069,8.965,9.025,9.111,8.985,8.788,8.646,8.613,8.596,8.63,8.47,8.397,8.292,8.236,8.384,8.226,8.046,7.922,7.899,7.851,7.729,7.561,7.519,7.539,7.319,7.149,7.143,7.031,6.949,6.93,6.745,6.523,6.677,6.491,6.244,6.344,6.097,5.892,6.026,6.019,5.939,5.791,5.712,5.621,5.656,5.539,5.348,5.372,5.383,5.148,5.115,5.235,5.013,4.955,5.117,4.908,4.916,4.904,4.721,4.635,4.795,4.706,4.509,4.544,4.449,4.363,4.426,4.346,4.333,4.106,4.151,4.183,4.011,4.176,4.202,3.917,3.916,3.963,4.068,3.732,3.726,3.874,3.64,3.606,3.566,3.666,3.632,3.456,3.396,3.443,3.512,3.406,3.338,3.246,3.217,3.269,3.309,3.169,3.217,3.306,3.067,2.915,2.997,3.096,2.94,2.841,2.913,2.87,2.805,2.781,2.758,2.664,2.788,2.788,2.77,2.809,3.105,3.371,3.397,3.718,3.816,3.854,3.816,3.719,3.632,3.896,4.298,4.182,3.957,4.003,3.931,3.956,3.901,3.753,0.96,5.5,NaN,NaN,NaN
28,NaN,NaN,NaN,238.015,233.679,232.294,226.833,217.602,214.124,214.019,212.659,215.958,219.566,217.797,217.677,220.712,225.707,226.041,226.817,226.626,225.426,222.082,212.686,197.605,179.912,160.793,141.856,125.019,111.507,101.052,90.2,79.187,69.129,59.493,51.941,45.975,40.695,36.141,32.247,28.857,26.08,24.187,22.614,21.62,20.393,19.09,18.215,17.695,17.375,16.864,16.325,15.958,15.641,15.497,15.326,15.067,14.895,14.64,14.459,14.374,14.429,14.521,14.341,14.127,13.992,13.844,13.807,13.859,13.64,13.57,13.464,13.296,13.374,13.288,13.093,12.952,12.872,12.781,12.666,12.491,12.268,12.192,12.084,11.921,11.799,11.709,11.621,11.435,11.306,10.987,11.05,10.997,10.681,10.599,10.408,10.193,10.221,10.185,10.045,9.908,9.724,9.627,9.662,9.468,9.326,9.356,9.241,8.886,8.894,9.003,8.842,8.643,8.697,8.619,8.509,8.379,8.23,8.144,8.256,8.029,7.866,7.979,7.796,7.616,7.671,7.557,7.532,7.326,7.421,7.357,7.143,7.271,7.251,7.035,7.063,7.063,7.113,6.784,6.775,6.997,6.748,6.563,6.54,6.683,6.525,6.444,6.424,6.353,6.436,6.367,6.269,6.24,6.158,6.093,6.141,5.999,5.936,6.026,5.747,5.664,5.687,5.699,5.598,5.486,5.554,5.491,5.406,5.361,5.343,5.175,5.185,5.151,5.169,5.149,5.42,5.63,5.663,5.892,6.018,6.1,6.098,5.973,5.967,6.27,6.465,6.319,6.17,6.182,6.134,6.173,5.96,5.834,1.2,11.1,NaN,NaN,NaN
