0,200,202.5,205,207.5,210,212.5,215,217.5,220,222.5,225,227.5,230,232.5,235,237.5,240,242.5,245,247.5,250,252.5,255,257.5,260,262.5,265,267.5,270,272.5,275,277.5,280,282.5,285,287.5,290,292.5,295,297.5,300,302.5,305,307.5,310,312.5,315,317.5,320,322.5,325,327.5,330,332.5,335,337.5,340,342.5,345,347.5,350,352.5,355,357.5,360,362.5,365,367.5,370,372.5,375,377.5,380,382.5,385,387.5,390,392.5,395,397.5,400,402.5,405,407.5,410,412.5,415,417.5,420,422.5,425,427.5,430,432.5,435,437.5,440,442.5,445,447.5,450,452.5,455,457.5,460,462.5,465,467.5,470,472.5,475,477.5,480,482.5,485,487.5,490,492.5,495,497.5,500,502.5,505,507.5,510,512.5,515,517.5,520,522.5,525,527.5,530,532.5,535,537.5,540,542.5,545,547.5,550,552.5,555,557.5,560,562.5,565,567.5,570,572.5,575,577.5,580,582.5,585,587.5,590,592.5,595,597.5,600,602.5,605,607.5,610,612.5,615,617.5,620,622.5,625,627.5,630,632.5,635,637.5,640,642.5,645,647.5,650,652.5,655,657.5,660,662.5,665,667.5,670,672.5,675,677.5,680,682.5,685,687.5,690,692.5,695,697.5,700,702.5,705,707.5,710,712.5,715,717.5,720,722.5,725,727.5,730,732.5,1,2,3,4,5,6,7
1,339.945,11.295,685.321,664.422,661.422,659.693,654.219,653.892,603.638,611.96,614.142,599.146,577.653,565.112,548.8,533.463,520.8,513.224,508.224,501.062,496.741,490.932,485.17,482.969,479.471,479.555,478.662,475.642,474.701,474.525,472.69,469.336,464.687,460.953,461.075,460.162,455.961,452.24,449.829,446.95,443.764,440.892,437.259,432.854,430.811,429.434,425.204,424.872,422.412,419.431,419.896,419.865,418.981,416.95,415.262,413.181,413.726,412.596,409.112,407.469,407.686,407.846,405.439,403.295,401.234,401.815,403.192,402.838,401.292,398.784,397.362,396.742,396.412,395.268,394.669,393.917,392.472,391.189,390.506,390.122,389.578,389.135,387.21,386.16,386.631,386.195,385.505,385.71,384.368,382.296,380.535,379.543,380.088,379.88,379.169,378.538,378.061,377.887,377.39,376.353,376.796,376.619,376.325,375.812,374.406,373.651,373.484,373.541,372.093,372.291,372.588,370.889,370.344,369.422,367.848,367.806,368.552,368.049,367.882,368.029,367.026,366.254,366.348,366.896,366.055,364.789,365.624,365.018,363.069,363.076,364.56,363.915,361.083,360.779,362.032,362.598,363.752,362.148,361.075,361.186,359.926,359.907,360.082,357.344,356.32,357.341,357.905,358.279,357.129,358.551,358.551,356.951,355.846,354.912,355.282,353.748,352.227,352.302,351.975,352.197,351.539,351.97,352.844,352.086,351.721,351.314,350.406,350.115,349.781,348.751,348.188,348.982,349.547,350.786,350.245,349.544,350.081,348.479,346.313,345.323,344.659,344.921,345.529,342.264,342.611,346.704,346.735,344.755,345.478,346.634,344.622,343.279,345.239,344.272,341.256,340.697,340.011,339.272,341.148,345.499,347.713,348.615,346.727,342.046,341.186,342.938,339.518,340.746,341.139,339.47,339.378,338.805,342.313,341.578,NaN,NaN,NaN,183.3,92.5,NaN,NaN
2,17.827,9.226,272.617,260.101,248.548,238.658,228.014,214.168,199.249,184.293,168.472,154.227,144.079,134.464,123.947,115.036,107.944,102.555,98.294,94.48,91.399,88.735,86.469,84.663,82.948,81.776,81.136,80.377,79.582,78.771,77.987,77.359,76.594,75.559,74.49,73.28,71.818,70.135,68.21,66.141,64.054,62.039,59.925,57.901,56.061,54.51,53.24,52.364,51.683,50.84,49.864,49.066,48.524,47.747,46.945,46.224,45.688,45.045,44.373,43.681,42.944,42.593,42.243,41.757,40.99,40.308,39.904,39.655,39.23,38.946,38.822,38.166,37.668,37.531,37.099,36.591,36.257,35.863,35.515,35.29,35.061,34.844,34.467,34.005,33.78,33.676,33.544,33.669,33.342,32.484,31.981,31.61,31.369,31.486,31.313,30.967,30.786,30.688,30.443,30.095,29.931,29.726,29.44,29.563,29.288,28.682,28.678,28.795,28.535,28.204,28.193,28.07,27.953,27.817,27.231,26.756,26.761,26.622,26.499,26.55,26.461,26.393,26.265,26.172,26.042,25.658,25.439,25.467,25.275,24.997,25.13,24.963,24.615,24.461,24.339,24.488,24.528,24.3,24.063,23.897,23.824,23.871,23.76,23.437,23.493,23.414,23.145,23.425,23.504,23.254,23.066,22.994,22.906,22.79,22.71,22.516,22.241,22.072,22.223,22.439,21.995,21.693,22.132,22.351,21.901,21.586,21.412,21.451,21.675,21.539,21.455,21.361,21.04,21.051,21.146,20.781,20.659,21.047,21.18,20.429,20.254,20.537,20.037,19.73,20.081,20.329,20.045,19.934,19.88,19.746,20.393,20.193,19.565,19.544,19.466,19.51,19.007,18.452,18.773,19.113,18.953,19.104,19.31,18.87,18.463,18.331,18.626,18.494,18.306,17.85,17.35,17.729,17.963,18.028,1.59,326,115,NaN,NaN,3,NaN
3,43.469,9.588,265.736,251.073,236.703,224.303,211.933,199.536,187.511,176.025,164.874,154.407,146.821,140.576,133.01,126.204,120.572,116.123,112.941,110.131,108.21,106.691,105.006,103.14,101.027,100.307,100.136,99.157,98.108,97.255,96.73,96.298,95.518,94.593,93.68,92.669,91.452,89.993,88.356,86.826,85.569,84.405,83.045,81.524,80.228,79.277,78.601,77.902,77.399,76.695,75.534,75.023,74.726,73.841,72.952,72.242,71.842,71.297,70.468,69.799,69.368,69.016,68.407,68.004,67.239,66.439,66.54,66.816,66.338,65.905,65.573,64.704,64.508,64.551,63.849,63.258,62.927,62.311,62.063,62.195,61.988,61.586,60.887,60.335,60.071,59.963,60.354,60.959,60.598,59.262,58.35,58.009,57.95,58.159,57.905,57.511,57.294,57.26,57.116,56.719,56.575,56.486,56.19,56.402,55.939,55.157,55.351,55.523,55.258,54.939,54.875,54.679,54.703,54.26,53.201,52.855,53.251,53.327,53.41,53.661,53.467,53.13,52.777,52.6,52.459,51.938,51.669,51.9,51.549,51.123,51.616,51.448,50.558,50.502,50.858,51.124,51.223,50.673,49.99,50.123,50.52,50.627,50.424,49.972,49.956,49.868,49.562,49.726,49.801,49.545,49.15,49.01,49.115,49.178,49.12,48.943,48.708,48.281,48.31,48.701,47.965,47.523,48.221,48.125,47.359,47.28,47.287,47.519,47.987,47.712,47.27,47.427,47.107,46.698,46.865,46.669,46.229,46.485,46.744,46.428,46.475,46.376,45.705,45.613,45.912,45.882,45.522,45.423,45.704,45.679,45.853,45.704,45.349,45.248,45.186,45.2,44.407,44.021,44.615,44.866,44.921,45.136,44.816,44.016,44.083,44.682,44.66,44.319,44.143,43.422,43.148,43.892,44.487,44.254,NaN,NaN,NaN,NaN,NaN,NaN,658
4,34.203,10.26,337.857,333.429,329.259,325.865,318.034,309.731,299.558,286.868,271.527,255.581,242.654,227.671,210.148,195.59,184.827,177.211,171.291,165.921,161.412,157.349,153.51,150.21,147.581,145.846,144.355,142.612,140.951,139.351,137.749,136.121,134.369,132.44,130.48,128.313,125.826,123.093,120.186,117.309,114.443,111.568,108.558,105.621,102.964,100.788,98.822,97.166,95.868,94.428,92.87,91.79,90.737,89.354,88.189,87.062,86.07,85.054,84.031,82.851,81.69,80.986,80.214,79.393,78.493,77.679,76.88,76.234,75.515,74.861,74.309,73.449,72.682,72.158,71.468,70.64,70.012,69.316,68.785,68.384,67.906,67.453,66.849,66.093,65.619,65.286,64.845,64.748,64.236,63.124,62.441,61.939,61.477,61.337,60.926,60.356,60.011,59.74,59.238,58.673,58.29,57.845,57.444,57.382,56.906,56.19,55.911,55.824,55.48,55.046,54.823,54.44,54.143,53.948,53.281,52.641,52.553,52.314,51.988,51.892,51.632,51.345,51.045,50.743,50.485,50.073,49.708,49.571,49.212,48.771,48.829,48.63,48.25,47.955,47.708,47.784,47.696,47.362,46.911,46.666,46.469,46.199,46.084,45.671,45.467,45.343,45.068,45.276,45.291,44.957,44.585,44.32,44.158,43.992,43.886,43.523,43.125,42.94,42.903,43.072,42.66,42.355,42.67,42.478,41.754,41.517,41.458,41.217,41.273,41.066,40.829,40.912,40.677,40.559,40.647,40.105,39.579,40,40.276,39.58,39.126,39.137,38.609,38.202,38.615,38.918,38.711,38.496,38.263,38.029,38.376,37.969,37.313,37.34,37.38,37.279,36.862,36.274,36.441,36.794,36.34,36.433,36.586,36.137,35.534,35.358,35.774,35.737,35.53,35.082,34.691,34.8,34.787,34.705,1.98,473,196,NaN,NaN,NaN,798
5,329.505,12.228,673.343,661.442,597.735,669,637.633,646.051,668.247,658.327,672.02,673.824,663.07,643.239,627.626,611.002,592.47,582.24,571.106,566.679,555.038,549.745,546.192,536.01,538.993,538.991,537.07,533.499,528.777,523.802,518.846,514.983,513.059,507.227,507.129,507.589,499.941,496.826,494.762,492.385,489.133,483.038,477.713,473.394,468.131,463.132,462.22,459.734,453.681,452.695,453.428,449.551,448.564,448.78,447.328,443.199,439.254,438.323,434.703,429.348,428.542,427.197,424.838,425.67,423.736,422.425,420.81,418.254,418.146,416.245,413.17,415.282,414.017,408.927,407.68,407.489,407.436,407.652,405.833,403.08,401.685,402.173,401.31,401.549,400.336,397.471,394.622,391.347,390.689,391.517,392.298,392.013,390.92,389.339,389.162,388.283,387.15,386.37,383.941,382.378,381.418,381.225,379.917,378.624,379.412,379.94,378.904,377.93,376.01,375.299,375.555,374.766,373.113,371.815,373.482,373.275,370.648,369.782,369.111,367.881,367.915,368.918,368.226,366.081,365.751,365.084,363.344,362.223,362.918,363.242,361.305,360.925,363.54,362.806,360.285,359.898,359.445,357.32,356.99,356.69,354.426,354.124,353.521,352.124,353.85,354.914,354.978,355.934,356.717,354.16,352.009,352.606,351.355,348.961,348.324,348.806,347.882,347.793,348.893,348.478,348.965,347.704,347.687,349.116,347.903,347.618,345.691,342.874,343.405,343.834,343.008,343.812,343.062,343.718,344.635,342.872,342.332,340.679,339.433,340.552,341.103,340.156,338.698,339.006,337.696,338.656,339.504,340.274,339.298,335.832,338.901,338.477,333.512,334.507,334.849,333.749,331.06,331.118,334.238,333.141,333.391,334.731,336.434,334.539,332.86,333.634,329.443,326.581,325.821,326.526,329.125,329.964,332,331.839,0.31,385,128,182.36,21.57,NaN,203
6,115.596,10.425,412.601,412.763,401.01,389.716,379.87,369.647,355.768,341.41,327.425,312.941,302.628,293.76,281.629,270.033,259.857,251.501,245.366,239.52,235.445,231.877,227.528,222.987,219.181,218.653,218.348,216.324,214.265,212.806,211.957,210.851,209.033,206.861,205.012,203.064,200.543,197.617,194.063,190.56,187.692,184.557,180.642,176.609,173.048,170.458,168.658,166.944,165.379,163.587,161.529,160.459,159.569,157.858,156.271,155.2,154.271,152.912,151.474,150.428,149.705,148.809,147.534,146.407,145.225,144.278,144.38,144.395,143.278,142.242,141.216,139.852,139.448,139.342,138.308,137.197,136.598,135.775,135.287,135.258,134.882,134.058,132.977,132.102,131.426,131.024,131.609,132.514,131.865,129.37,127.573,127.309,127.408,127.422,126.802,126.138,125.517,125.201,125.062,124.527,124.183,124.032,123.638,123.446,122.389,121.535,121.88,121.808,121.4,120.994,120.566,120.137,120.124,119.052,117.003,116.737,117.742,117.891,117.98,118.433,117.83,117.215,116.752,116.065,115.624,115.007,114.571,114.514,113.922,113.618,114.248,113.53,111.844,111.899,112.802,113.145,113.138,112.184,110.912,111.323,112.064,112.088,111.635,110.807,110.607,110.349,109.992,109.962,109.77,109.641,108.935,108.489,108.838,109.177,109.056,108.462,107.792,107.302,107.463,107.693,106.605,106.082,106.918,106.45,105.345,105.552,105.603,105.874,106.366,105.787,105.375,105.529,105.004,104.227,104.437,104.437,103.76,103.661,103.744,103.161,103.077,103.179,102.614,102.454,103.071,102.866,101.975,101.837,102.312,102.443,102.099,101.689,101.303,101.16,100.761,100.359,100.204,100.405,100.723,100.681,100.613,100.75,99.641,98.159,98.686,100.051,100.31,99.42,98.456,97.832,97.765,98.488,99.091,98.894,1.5,1886,1687,79.29,33,NaN,215
7,39.295,10.313,374.383,373.43,374.074,388.258,411.994,426.477,434.271,427.642,394.323,353.766,321.002,288.549,255.26,230.848,214.045,203.192,196.034,190.108,185.843,182.449,179.471,177.15,175.083,173.837,172.591,170.491,168.016,165.299,162.4,159.121,155.568,151.877,148.368,144.9,141.252,137.55,133.852,130.41,127.113,123.885,120.588,117.378,114.534,112.223,110.13,108.217,106.721,105.169,103.399,102.069,101.004,99.649,98.44,97.437,96.56,95.712,94.917,94.085,93.235,92.711,92.166,91.498,90.66,89.695,88.949,88.164,86.986,85.957,85.162,83.898,82.68,81.648,80.369,79.14,78.072,77.061,76.261,75.625,74.899,74.214,73.426,72.629,72.043,71.615,71.207,71.008,70.457,69.261,68.462,67.933,67.432,67.266,66.841,66.197,65.716,65.38,64.933,64.421,64,63.567,63.114,63.041,62.573,61.837,61.568,61.378,61.049,60.559,60.317,60.041,59.734,59.46,58.722,58.13,58.068,57.864,57.594,57.466,57.178,56.828,56.439,56.137,55.886,55.464,55.124,55.061,54.714,54.281,54.397,54.046,53.597,53.438,53.168,53.157,53.006,52.702,52.272,51.953,51.89,51.755,51.486,51.242,51.233,50.835,50.485,50.719,50.552,50.139,49.812,49.729,49.595,49.283,49.133,48.874,48.581,48.437,48.416,48.411,47.828,47.562,47.796,47.592,47.145,46.993,46.803,46.588,46.782,46.59,46.294,46.384,46.101,45.988,45.736,45.103,44.845,44.978,45.177,44.663,44.384,44.485,44.159,43.911,44.083,44.058,43.857,43.65,43.052,42.614,43.353,43.427,42.556,42.291,42.504,42.898,42.4,41.515,41.705,41.832,41.125,41.273,41.302,41.066,41.079,40.806,40.856,40.935,40.79,40.325,39.955,40.124,40.179,40.041,8.55,1902,1757,925,360.68,NaN,220
8,84.233,11.058,404.352,386.496,379.325,377.501,372.71,365.377,354.842,343.155,330.43,317.138,305.513,293.339,278.688,265.689,255.422,247.756,241.985,236.762,233.027,229.789,226.381,223.055,219.503,218.053,217.012,214.879,212.813,211.074,209.789,208.418,206.448,204.276,202.238,199.934,197.227,194.294,190.847,187.468,184.591,181.729,178.527,175.227,172.221,169.787,167.834,166.163,164.804,163.048,160.923,159.511,158.604,156.974,155.198,153.858,152.736,151.497,150.042,148.808,147.845,146.899,145.778,144.768,143.445,142.192,141.717,141.289,140.209,139.246,138.401,137.104,136.331,135.95,134.941,133.882,133.145,132.132,131.453,131.152,130.582,129.705,128.606,127.721,126.976,126.548,126.926,127.402,126.689,124.667,123.189,122.574,122.254,122.192,121.56,120.818,120.161,119.711,119.421,118.818,118.338,118.017,117.498,117.317,116.331,115.271,115.341,115.154,114.602,114.109,113.644,113.175,113.235,112.574,110.698,109.954,110.492,110.399,110.242,110.443,109.826,109.219,108.724,108.101,107.69,107.039,106.573,106.46,105.719,105.19,105.742,105.229,103.756,103.55,104.009,104.197,104.161,103.437,102.219,102.113,102.529,102.369,101.713,100.963,100.933,100.51,99.92,100.082,99.908,99.613,99.071,98.622,98.62,98.507,98.18,97.708,97.152,96.753,96.798,96.752,95.849,95.368,96.049,95.895,94.861,94.625,94.49,94.283,94.473,93.992,93.634,93.877,93.237,92.625,92.783,92.637,91.992,91.852,91.831,91.223,90.952,90.85,90.151,89.646,90.201,90.103,89.71,89.847,89.803,89.697,89.363,89.182,89.056,88.73,88.135,87.753,87.191,86.924,87.51,87.489,87.235,87.431,86.622,85.459,85.442,85.994,86.253,85.449,84.591,84.149,84.28,84.686,84.908,84.789,NaN,NaN,NaN,NaN,NaN,100,NaN
9,126.948,11.178,485.29,483.833,470.236,447.389,434.994,424.701,408.888,393.332,376.289,359.824,347.346,334.916,318.943,304.865,293.686,285.569,280.077,274.866,271.626,268.59,264.527,260.396,256.733,256.223,255.827,253.533,251.335,249.763,248.839,247.489,245.08,242.585,240.477,238.311,235.624,232.512,229.058,225.833,223.516,221.158,217.933,214.635,211.688,209.306,207.793,206.38,204.848,203.102,201.016,199.983,199.255,197.524,195.871,194.782,193.914,192.582,191.253,190.216,189.336,188.349,187.01,186.021,184.664,183.685,183.971,183.96,182.551,181.531,180.576,179.294,178.914,178.526,177.462,176.452,175.712,174.816,174.277,174.232,173.835,172.884,171.772,170.954,170.26,169.658,170.256,171.306,170.577,167.905,166.047,165.683,165.74,165.847,165.121,164.352,163.692,163.248,163.064,162.513,162.192,161.815,161.248,161.044,159.842,158.917,159.262,159.062,158.561,158.076,157.587,157.105,156.967,155.764,153.493,153.162,154.256,154.292,154.384,154.716,153.957,153.222,152.601,151.82,151.292,150.603,150.042,149.768,149.045,148.752,149.348,148.461,146.627,146.718,147.63,147.878,147.842,146.762,145.144,145.512,146.411,146.096,145.34,144.466,144.47,144.357,143.8,143.6,143.211,143.172,142.266,141.707,142.135,142.2,141.879,141.236,140.419,139.687,139.892,140.25,138.994,138.635,139.5,138.351,137.101,137.405,137.395,137.538,137.925,137.297,136.778,136.785,136.264,135.726,135.738,135.402,134.581,134.233,134.359,134.116,133.563,133.245,132.865,132.624,133.038,133.2,132.491,131.888,132.127,132.061,131.66,131.529,131.028,130.657,130.23,129.89,129.378,129.294,129.807,129.429,129.48,129.373,128.149,126.933,127.353,128.555,128.428,127.593,127.269,126.109,125.697,126.592,126.675,126.13,NaN,NaN,NaN,NaN,NaN,129,NaN
